Date,CMCSA,VZ,TMUS,T,QCOM,QQQ,SPY,IXP,IYZ,IXTC
12/9/2014,26.16324,39.40786,25.369289,27.011938,63.943161,100.894783,190.705185,53.460377,26.490009,270.269989
12/10/2014,25.874556,38.786339,24.868773,26.68343,62.620678,99.308685,187.647903,52.78997,25.92523,264.640015
12/11/2014,26.028208,38.937523,25.163193,26.864111,63.049812,99.779724,188.599243,53.030628,26.152966,265.519989
12/12/2014,25.77212,38.28241,24.839331,26.412405,61.814926,98.693481,185.551239,52.085194,25.606403,262.200012
12/15/2014,25.581211,38.148018,24.780447,26.48632,61.631023,97.674538,184.276581,51.646854,25.579075,260.279999
12/16/2014,25.520685,38.24041,24.113092,26.395979,61.578453,96.107651,182.798798,51.792961,25.63373,259.899994
12/17/2014,25.76746,39.004711,24.633236,26.831257,63.242512,97.857178,186.382507,52.514935,26.162071,264.109985
12/18/2014,26.209799,39.517056,25.428173,27.521135,64.249695,100.21228,190.991516,53.297073,26.735962,271.019989
12/19/2014,26.619547,39.491856,25.958132,27.545769,64.310982,100.653214,191.804092,53.172539,26.91815,271.369995
12/22/2014,26.642828,39.903404,26.183855,27.800369,65.300652,100.904091,192.686386,53.557411,27.009247,274.670013
12/23/2014,26.959452,40.037781,26.105343,27.948198,65.335693,100.547073,192.946457,53.601147,27.054792,275.079987
12/24/2014,27.038605,40.037781,26.17404,27.890707,65.388245,100.633926,192.965012,53.609886,27.046549,275.190002
12/26/2014,27.187607,40.197369,26.527346,28.063179,66.22905,101.347908,193.587265,53.82856,27.330574,276.089996
12/29/2014,27.415758,39.937,26.97879,28.013905,65.677261,101.328598,193.847305,53.40871,27.293924,276.329987
12/30/2014,27.411102,39.752224,26.497904,27.989269,65.703522,100.653214,192.807114,53.006355,27.074032,275.25
12/31/2014,27.01067,39.290279,26.43902,27.58684,65.099236,99.620827,190.893906,52.560265,26.826656,271.309998
1/2/2015,26.703356,39.441463,26.792324,27.816797,65.055443,99.321724,190.791763,52.472797,26.890793,270.320007
1/5/2015,26.158772,39.113903,26.429205,27.553989,64.748901,97.864807,187.346115,51.458149,26.3319,265.100006
1/6/2015,25.817533,39.508656,26.370321,27.595049,63.829285,96.55262,185.581497,51.265713,26.038715,263.160004
1/7/2015,25.794159,39.253704,27.724659,27.628361,64.573738,97.797272,187.894058,51.834259,26.18531,265.220001
1/8/2015,26.355106,40.095036,28.480339,27.903236,65.256874,99.669067,191.228256,52.682716,26.634253,268.440002
1/9/2015,26.313034,39.738106,28.706062,27.819944,65.178055,99.01297,189.695831,52.560265,26.460173,268.630005
1/12/2015,26.256939,40.010056,28.725691,27.894907,64.433594,97.980576,188.209854,52.708954,26.588442,269.279999
1/13/2015,26.570133,40.095036,28.92197,27.894907,63.908112,97.951622,187.680466,53.023846,26.698385,269.630005
1/14/2015,26.093327,39.916569,29.020111,27.761641,63.251266,97.411316,186.547394,53.067581,26.634253,269.670013
1/15/2015,26.177469,40.027042,28.637363,27.703327,62.515587,96.147369,184.838516,53.041344,26.359388,264.220001
1/16/2015,26.537413,40.783401,28.598106,28.153116,62.436752,97.27623,187.262527,53.846058,26.780842,267.269989
1/20/2015,26.088655,40.944866,28.990669,28.278055,63.478981,98.048126,187.661896,54.064732,26.872469,269.559998
1/21/2015,26.069962,41.004356,29.520628,28.3197,62.699501,98.549843,188.609222,54.475834,26.982412,269.089996
1/22/2015,26.44392,40.621929,29.932817,28.144793,62.979767,100.373413,191.414032,54.729496,27.19314,273
1/23/2015,26.322388,40.069542,29.59914,27.794956,63.216209,100.595329,190.364548,54.39711,26.982412,272.040009
1/26/2015,26.500015,39.908077,30.089842,27.636696,63.592812,100.479538,190.810303,54.563305,27.110682,271.079987
1/27/2015,26.345758,39.389668,30.089842,27.328514,62.857151,97.874458,188.293411,54.239666,26.872469,265.420013
1/28/2015,25.51836,39.134727,29.530441,27.22023,62.174007,97.372734,185.878662,53.793575,26.588442,263.230011
1/29/2015,25.181791,39.185715,29.000483,27.453451,55.780567,98.308655,187.596893,54.248421,26.533468,266.130005
1/30/2015,24.845226,38.845779,29.618769,27.420134,54.70332,97.546402,185.237854,53.513672,26.148661,260.079987
2/2/2015,25.153748,39.925072,29.775793,27.953215,57.392067,98.39547,187.531876,54.239666,26.689222,264.549988
2/3/2015,25.901672,40.647427,30.315563,28.602901,58.644474,99.341026,190.243805,55.289299,27.348894,268.700012
2/4/2015,26.598183,40.621929,30.178167,28.661203,58.644474,99.254204,189.519379,55.035637,27.303087,265.630005
2/5/2015,26.630907,40.67292,30.629612,28.769485,59.511528,100.112907,191.432617,55.525467,27.614601,269.670013
2/6/2015,26.607531,41.922173,30.727753,29.044355,58.110237,99.505043,190.903198,55.289299,27.733707,269.410004
2/9/2015,26.686995,41.718216,30.502031,28.852777,58.775856,99.186646,190.048752,54.956917,27.715378,268.5
2/10/2015,26.836582,42.075138,30.717939,29.027691,61.534668,100.730423,192.073441,55.525467,27.971922,271.779999
2/11/2015,27.009544,42.33009,30.678684,28.644547,61.490871,101.097061,192.18486,55.23682,28.063541,269.410004
2/12/2015,27.290014,42.083637,31.002546,28.827791,61.648518,102.274162,194.033081,55.787872,28.210136,283.570007
2/13/2015,27.799543,41.905174,31.159571,28.869436,62.07766,103.152176,194.831757,55.805367,28.320082,285.339996
2/17/2015,27.486345,41.794697,31.169386,28.911081,62.007614,103.248657,195.13826,55.831608,28.310919,285.019989
2/18/2015,27.215223,41.590729,30.423519,28.727839,61.779896,103.393402,195.156845,55.39426,28.072704,284.700012
2/19/2015,27.042265,41.565243,31.257711,28.394669,62.165264,103.904778,195.017548,55.245564,27.953598,284.089996
2/20/2015,27.346109,41.61623,31.355852,28.386339,62.638191,104.599472,196.187775,55.69165,28.127676,286.019989
2/23/2015,27.210546,41.446259,30.776825,28.194761,62.130222,104.705589,196.159927,55.263054,27.88946,284.559998
2/24/2015,27.659304,41.82869,31.002546,28.361349,62.506802,104.782784,196.717148,55.612934,27.825329,283.720001
2/25/2015,27.869658,41.811695,31.591389,28.494619,62.778324,104.522278,196.549988,55.796619,28.136841,284.029999
2/26/2015,27.649956,41.956161,31.875996,28.736166,63.067356,105.05294,196.31778,55.831608,28.072704,286.559998
2/27/2015,27.757473,42.024151,32.415768,28.78614,63.505241,104.589806,195.649094,55.805367,28.237619,285.549988
3/2/2015,27.986521,42.041149,32.347069,28.852777,64.00737,105.535362,196.884323,55.892838,28.320082,289.450012
3/3/2015,28.028593,42.109142,32.150787,28.661203,62.906216,105.043282,196.076294,55.472984,28.301756,285.720001
3/4/2015,28.248297,41.701214,32.072277,28.3197,62.41291,104.638046,195.249695,55.210575,28.155161,284
3/5/2015,28.201553,41.573734,32.190044,28.3197,62.483383,104.821381,195.463348,55.114361,28.237619,284.100006
3/6/2015,28.220247,41.038345,32.111534,27.886576,62.99432,103.634613,192.714249,54.064732,27.788677,280.149994
3/9/2015,28.313742,40.987358,32.405956,27.778292,64.051407,103.933723,193.512985,53.776081,27.843649,281.399994
3/10/2015,27.439602,40.375481,31.758228,27.303522,63.329063,102.004013,190.373795,52.717709,27.422192,276.100006
3/11/2015,27.140429,40.519955,31.512878,27.170254,61.90197,101.415459,189.92804,52.848911,27.541298,274.73999
3/12/2015,27.734098,41.41227,31.552135,27.595055,61.109154,102.081192,192.342728,53.46994,27.88946,275
3/13/2015,27.603209,41.505753,31.44418,27.286865,60.466103,101.637375,191.163269,53.172539,27.687895,272.209991
3/16/2015,27.930428,41.871181,31.866184,27.536747,61.664146,102.949562,193.7173,53.653625,27.935272,274.98999
3/17/2015,27.640606,41.599236,32.062462,27.403479,61.505573,103.113586,193.141495,53.513672,27.935272,274.220001
3/18/2015,27.575165,42.100639,32.248932,27.978201,61.866753,104.126678,195.463348,54.545815,28.457508,276.390015
3/19/2015,27.462975,41.896679,32.582607,27.653355,61.514381,104.281067,194.571747,53.741096,28.301756,275.769989
3/20/2015,27.790192,42.117638,32.523724,27.678341,61.69936,104.95607,196.289017,54.484585,28.640755,278.230011
3/23/2015,27.635933,42.185623,32.533539,27.719986,61.7258,104.752998,195.906525,54.598289,28.796509,277.950012
3/24/2015,26.911379,41.990162,32.366699,27.545074,60.756798,104.375832,194.805725,54.738247,28.558296,275.059998
3/25/2015,26.425222,41.41227,31.7386,27.170254,59.206364,101.98716,191.95108,54.31839,27.922852,269.820007
3/26/2015,26.135399,41.148819,31.856367,27.336845,59.162342,101.63903,191.493988,54.17844,27.941269,267.170013
3/27/2015,26.149427,41.267799,31.777857,27.278532,59.047806,102.045181,191.932419,54.108471,28.005732,267.660004
3/30/2015,26.581415,41.743702,31.699343,27.461779,60.677498,103.215332,194.273972,54.230919,28.20834,270.839996
3/31/2015,26.515676,41.327293,31.100687,27.195242,61.082726,102.122566,192.576096,53.618641,27.830753,268.829987
4/1/2015,26.792717,41.573734,31.051617,27.395142,61.162014,101.59066,191.895111,53.977264,28.503036,268.320007
4/2/2015,27.205921,42.041149,32.347069,27.595055,59.875889,101.658371,192.585419,54.423355,28.899042,268.429993
4/6/2015,27.332699,42.177124,32.46484,27.761641,59.69088,102.490036,193.882172,54.755737,28.843786,270.070007
4/7/2015,27.38435,41.871181,32.366699,27.620039,59.303276,102.315979,193.369064,54.589542,28.687227,270.799988
4/8/2015,27.788166,42.223545,32.160603,27.586241,59.250416,103.128326,194.022095,54.921925,28.696436,271.660004
4/9/2015,27.98068,42.120419,31.777857,27.620037,60.615829,103.776253,194.880325,54.904434,28.668804,272.980011
4/10/2015,28.083984,42.300896,31.463808,27.687632,60.92416,104.201752,195.943802,54.956917,28.659597,274.579987
4/13/2015,27.600344,42.146198,30.904406,27.780569,60.545368,103.940666,195.057587,55.000648,28.576715,274.25
4/14/2015,27.694258,42.266521,31.27734,27.620037,60.756798,103.640862,195.430756,55.298046,28.558294,273.820007
4/15/2015,28.130941,42.446991,31.414736,27.789013,60.307526,104.288795,196.307663,55.446743,28.779322,277.01001
4/16/2015,28.018246,42.343868,31.463808,27.670731,59.823017,104.143738,196.251678,55.560455,28.760899,279.100006
4/17/2015,27.431305,42.025883,31.49325,27.467953,59.118282,102.519066,193.994095,54.930676,28.346479,273.519989
4/20/2015,27.454786,42.438404,32.082088,27.738321,60.466103,104.056694,195.766586,55.411758,28.742483,277.619995
4/21/2015,27.628515,42.257923,32.729816,27.594692,60.404415,104.501534,195.53334,55.665417,28.871414,279.290009
4/22/2015,27.590954,42.6017,33.456059,27.763674,60.730362,105.072128,196.494217,55.980309,28.963507,279.480011
4/23/2015,27.811646,43.014225,33.799545,28.921194,60.201809,105.468613,196.988663,56.662567,29.202953,281.390015
4/24/2015,28.00416,42.997028,33.671967,28.735312,60.113712,106.899895,197.445755,56.881237,29.07402,280.779999
4/27/2015,27.647301,43.040009,33.426617,28.80291,60.985817,106.629097,196.624847,57.038685,28.797739,279.929993
4/28/2015,27.703648,43.443932,33.338287,29.453487,61.355816,106.416351,197.249863,57.371059,29.175327,283.179993
4/29/2015,27.393742,43.375183,33.9762,29.368994,60.492512,105.749062,196.438263,57.099911,28.981922,280.429993
4/30/2015,27.121401,43.349392,33.406986,29.267609,59.902306,104.085709,194.469864,56.575092,28.318848,277.529999
5/1/2015,27.426613,43.323608,33.220516,29.081728,60.272274,105.458961,196.578201,56.732544,28.374109,279.320007
5/4/2015,27.600344,43.418148,33.514942,29.174665,60.836075,105.633018,197.137955,56.968704,28.318848,279.670013
5/5/2015,27.224707,43.048595,33.171448,28.490292,60.228241,103.911629,194.880325,56.1465,27.895218,276.670013
5/6/2015,27.074444,42.661854,32.680748,28.203026,59.734932,103.195999,194.078064,56.024036,27.499216,275.820007
5/7/2015,27.196527,42.739197,32.680748,28.194574,60.281097,103.814934,194.852371,55.866596,27.361074,275.019989
5/8/2015,27.426613,43.091568,33.142006,28.464943,61.144398,105.110817,197.417786,56.732544,27.50843,278.640015
5/11/2015,27.126099,42.799362,33.338287,28.295965,60.827259,104.704628,196.475586,56.347675,27.536055,279.209991
5/12/2015,26.919495,42.644661,33.917316,28.439596,60.598228,104.230759,195.887848,56.277699,27.664984,278.929993
5/13/2015,26.426462,42.739197,33.29903,28.642378,61.426292,104.44352,195.925186,56.408905,27.55447,280.119995
5/14/2015,26.548548,42.945465,33.446243,28.836706,62.122204,105.971512,197.968201,56.732544,27.664984,279.899994
5/15/2015,26.595501,42.790768,33.760292,29.00569,62.5979,105.971512,198.182785,56.933716,27.839962,283.269989
5/18/2015,26.750456,42.627472,34.182297,29.461937,62.034111,106.435684,198.798462,56.758778,27.950478,284.440002
5/19/2015,26.87254,42.584511,33.760292,29.039484,61.329388,106.319649,198.7332,56.260208,27.499216,283.380005
5/20/2015,27.032187,42.704826,34.555229,29.250708,61.029869,106.387344,198.593231,56.496368,27.600519,282.679993
5/21/2015,27.018101,42.885303,35.57589,29.630919,61.743408,106.938545,199.171631,56.846252,27.70182,282.640015
5/22/2015,27.173052,42.63607,35.997894,29.326748,61.232475,106.832184,198.695862,56.645073,27.536055,281.929993
5/26/2015,27.511129,42.472778,37.833118,29.29295,61.100346,105.603996,196.559494,56.050282,27.480797,278.76001
5/27/2015,27.863297,42.6017,37.931259,29.52953,62.562656,107.306046,198.425308,56.330181,27.839962,281.649994
5/28/2015,27.717733,42.575916,37.607395,29.402794,62.192688,107.064285,198.201431,56.024036,27.70182,282.230011
5/29/2015,27.450087,42.489971,38.156982,29.183117,61.382236,106.426025,196.970016,55.87534,27.664984,281.369995
6/1/2015,27.600344,42.300896,38.166794,29.022585,61.577385,106.783852,197.371124,55.411758,27.333447,280.579987
6/2/2015,27.619125,42.23214,37.921444,29.031033,61.515285,106.445366,197.175247,55.857853,27.664984,280.809998
6/3/2015,27.853905,42.180576,37.61721,29.59712,61.96767,106.764488,197.697693,56.233967,27.886009,282.01001
6/4/2015,27.680168,41.338341,38.608425,29.799896,61.116135,105.952148,196.027802,55.595444,27.655777,277.98999
6/5/2015,27.558086,40.590637,39.491692,29.208458,60.548439,105.700714,195.691971,54.808216,27.600519,277.359985
6/8/2015,27.173052,40.771122,38.745823,29.225363,59.679138,104.627266,194.432556,54.878193,27.582102,274.769989
6/9/2015,27.163662,40.685181,38.068657,29.157772,59.288845,104.453209,194.460541,54.650772,27.443958,274.119995
6/10/2015,27.342089,40.796902,37.941071,29.335197,59.705753,105.884453,196.802094,55.306793,27.78471,277.399994
6/11/2015,27.590954,41.046124,37.411114,29.47039,59.963005,106.039192,197.445755,55.551704,27.904428,277.880005
6/12/2015,27.356178,40.607826,38.27475,29.276056,59.457382,105.168823,195.841217,55.324284,27.830753,275.910004
6/15/2015,27.393742,40.392963,38.235493,29.07328,59.102566,104.646622,195.066956,54.956917,27.637358,275.130005
6/16/2015,27.647301,40.753929,38.127537,29.29295,58.951786,105.217178,196.139709,55.079372,27.738659,276.679993
6/17/2015,27.99477,40.625015,39.03043,29.402794,59.031624,105.507309,196.456924,55.18433,27.692612,277.709991
6/18/2015,28.398584,41.054729,38.834148,29.588676,59.750107,107.044952,198.434647,55.752888,28.005732,281.179993
6/19/2015,28.41267,40.788311,38.431774,29.563324,59.324345,106.515709,197.619156,55.569199,27.904428,279.25
6/22/2015,28.628668,40.848469,38.471031,29.605568,59.750107,107.300835,198.631561,56.461391,28.116247,279.799988
6/23/2015,28.530064,41.054729,38.76545,30.340639,59.41304,107.388069,198.781555,56.942463,28.309641,279.109985
6/24/2015,28.342241,40.642208,38.304192,30.230801,57.967178,106.835564,197.337906,56.560963,28.031368,275.890015
6/25/2015,28.586409,40.771122,38.569168,30.568769,57.887356,106.622337,196.700455,56.623203,27.966436,274.940002
6/26/2015,28.769535,40.925819,38.372887,30.518072,57.36401,105.914749,196.766113,56.472042,27.725267,272.399994
6/29/2015,28.279196,40.195301,37.960701,30.222357,55.545605,103.413979,192.613297,55.307213,27.122343,265.630005
6/30/2015,28.354635,40.0578,38.049026,30.011129,55.554474,103.78231,193.006989,55.253864,27.159451,265.209991
7/1/2015,29.349451,40.392963,37.911633,30.053375,55.793972,104.606194,194.581894,55.48505,27.252201,265.089996
7/2/2015,29.39188,40.564857,38.245308,30.188557,55.980247,104.635284,194.347565,55.618427,27.085241,264.48999
7/6/2015,29.283445,40.427349,37.833118,30.087166,55.980247,104.392952,193.738174,54.800377,26.797693,262.109985
7/7/2015,29.472036,40.607826,37.960701,30.222357,55.705276,104.654671,194.994324,54.755924,26.779139,262.920013
7/8/2015,29.085423,40.503475,37.754608,29.785715,54.915817,102.832382,191.732117,53.911198,26.278246,259.170013
7/9/2015,29.236294,40.22522,38.049026,29.443251,54.871471,102.774246,191.985199,54.071255,26.250422,258.519989
7/10/2015,29.792639,40.868683,38.304192,29.66585,55.643173,104.34449,194.497498,55.547295,26.630724,262.269989
7/13/2015,30.042524,41.042599,38.529911,29.86277,56.264099,106.176453,196.634872,55.73402,26.862623,266.290009
7/14/2015,29.816212,41.225204,38.706566,30.068245,56.716476,106.874352,197.534775,56.054127,27.04814,268.339996
7/15/2015,30.056665,41.155647,38.323818,29.734346,56.663258,106.990677,197.450394,55.894073,26.834793,267.709991
7/16/2015,30.325411,41.59042,37.901814,30.102493,57.257568,108.502769,198.987808,56.50761,27.19655,269.209991
7/17/2015,30.301834,41.381729,37.332603,29.974072,57.071289,110.102104,199.175262,56.383125,27.038858,268.019989
7/20/2015,30.325411,41.825191,37.371861,29.879892,56.583427,110.480125,199.315887,56.543179,26.964657,266.25
7/21/2015,30.301834,40.842598,36.930225,29.597355,57.78091,110.41227,198.509689,56.125263,26.69566,265.359985
7/22/2015,30.410275,40.390438,37.028366,29.340511,56.93824,109.161888,198.069107,55.573963,26.482317,263.079987
7/23/2015,29.453178,40.303478,37.224648,29.049417,54.800503,108.754776,196.991089,55.351673,26.47304,266.549988
7/24/2015,29.311729,40.033928,36.704506,29.357634,54.676327,107.688553,194.928726,55.289433,25.935045,267.609985
7/27/2015,28.811966,39.851315,35.821239,29.383322,54.977905,106.796806,193.803802,54.995998,25.749529,265.149994
7/28/2015,29.424887,39.903496,36.233429,29.391882,55.971371,107.717644,196.213013,55.26276,25.842289,266.589996
7/29/2015,29.457888,40.486084,36.3512,29.7001,56.033459,108.124741,197.58165,55.858509,26.074183,269.519989
7/30/2015,29.401314,40.581745,38.137352,29.794271,57.133389,108.638458,197.628525,55.858509,26.47304,269.359985
7/31/2015,29.424887,40.686089,39.903881,29.742903,57.115639,108.512451,197.281662,55.938534,26.955379,270.380005
8/3/2015,29.802065,40.842598,40.718445,29.67441,57.151123,108.17321,196.60672,55.974094,27.04814,269.049988
8/4/2015,29.580479,40.581745,40.443649,29.605921,56.281841,107.969658,196.222382,55.92075,26.899727,267.230011
8/5/2015,28.199045,40.555649,39.982395,29.597355,56.663258,108.803246,196.953568,56.125263,26.909002,269.609985
8/6/2015,27.703995,40.546967,39.668343,29.314825,55.740746,107.058517,195.313095,56.054127,26.779139,267.709991
8/7/2015,27.732281,40.312183,39.609459,29.289141,55.900414,106.922829,194.909973,55.876286,26.537968,267.619995
8/10/2015,28.029314,41.068687,40.698818,29.777147,56.015736,108.144112,197.450394,56.783264,27.19655,271.73999
8/11/2015,27.718138,41.390419,40.188488,29.66585,55.483517,106.758034,195.603668,56.392014,27.307859,267.380005
8/12/2015,28.010456,41.607807,40.590862,29.126476,55.51012,107.126366,195.847382,56.160828,27.177998,267.040009
8/13/2015,28.118893,41.442593,40.46328,28.946678,55.022255,106.951897,195.641159,55.7607,27.159451,270.450012
8/14/2015,27.760571,41.294765,40.46328,29.152159,54.915817,107.116669,196.259888,55.867401,27.567579,272.910004
8/17/2015,28.48193,41.320854,41.21896,29.306265,55.057735,108.008408,197.384796,55.840725,27.929333,272.809998
8/18/2015,28.142466,41.268684,41.258217,29.409002,54.392467,107.455917,196.794205,55.645107,27.753094,269.269989
8/19/2015,28.250908,41.251297,41.081566,29.417566,54.268288,106.748352,195.247452,55.476151,27.623236,265.640015
8/20/2015,27.520121,40.764347,39.982395,29.06654,53.354649,103.792,191.244614,54.551407,27.001757,258.320007
8/21/2015,26.77047,40.086094,39.383736,28.578533,51.101601,99.255699,185.26384,53.697788,26.760588,252.75
8/24/2015,25.653072,38.903522,38.009769,27.713816,49.034824,95.436676,177.689423,51.759369,25.647497,240.990005
8/25/2015,25.389036,37.825279,37.420929,27.225801,47.792992,95.078033,175.514557,51.545967,25.322844,238.100006
8/26/2015,26.119833,39.268726,38.235493,27.98778,50.258919,99.866356,182.498428,52.737473,25.981424,246.339996
8/27/2015,26.765755,40.16436,39.197266,28.629896,50.879848,102.39621,186.69809,53.822277,26.417385,251.380005
8/28/2015,26.77047,40.060013,39.256153,28.501478,50.959682,102.376839,186.773102,53.46661,26.612179,251.309998
8/31/2015,26.558306,40.007843,38.873405,28.424425,50.610825,101.107056,185.179489,53.217628,26.445211,250.25
9/1/2015,25.940672,39.042645,38.235493,27.671003,49.215401,97.947151,179.770523,51.714909,25.814457,243.720001
9/2/2015,26.346144,39.433933,38.588799,28.099083,49.966778,100.709648,183.182755,52.381798,26.40811,248.25
9/3/2015,26.50173,39.755669,38.716381,28.287439,49.68948,100.215309,183.407715,52.888634,26.565796,250.449997
9/4/2015,26.298992,38.97308,38.490658,27.876482,48.56242,99.023064,180.539185,51.857182,26.259693,246.679993
9/8/2015,26.926058,39.894802,39.530945,28.373053,49.376411,101.814636,185.104523,53.146496,26.686382,253.110001
9/9/2015,26.718607,39.468716,38.706566,28.064838,48.589252,100.67086,182.573425,52.835278,26.445211,250.039993
9/10/2015,26.657318,39.529591,38.912663,28.039146,49.492695,101.766167,183.595245,52.719692,26.306076,251.509995
9/11/2015,26.596024,39.76437,39.079498,28.013468,48.893375,102.328362,184.42955,52.399582,26.315355,249.160004
9/14/2015,26.520586,39.694801,39.207085,27.867922,48.580311,102.018196,183.717087,51.812717,26.213322,246.960007
9/15/2015,26.940201,40.320869,40.541794,28.133331,49.081215,103.220123,186.032562,51.981667,26.565796,249.279999
9/16/2015,27.223089,40.16436,40.757698,28.201824,49.376411,103.801689,187.616806,52.524067,26.704935,251.539993
9/17/2015,27.562551,39.329594,41.680222,28.064838,49.179611,103.840462,187.204346,52.47961,26.797693,250.669998
9/18/2015,27.072214,38.755692,41.061935,27.867922,48.705536,102.363548,184.088516,51.6171,26.371004,247.190002
9/21/2015,27.293808,38.955688,42.013901,27.876482,48.651863,102.684204,185.106232,51.812717,26.500868,247.169998
9/22/2015,27.208942,38.633961,41.552639,27.628195,48.249336,101.148994,182.712753,51.092487,26.222591,242.740005
9/23/2015,27.048643,38.242657,42.229805,27.568266,47.909435,101.226707,182.430115,50.923534,26.12056,243.119995
9/24/2015,26.789331,38.338306,41.72929,27.491213,47.650024,100.857498,181.798706,50.727917,26.092733,242.830002
9/25/2015,26.657318,38.451344,41.935387,27.679564,47.605301,100.002434,181.742188,51.083595,25.897823,245.029999
9/28/2015,25.841665,38.033966,39.786114,27.311419,46.997044,97.155487,177.068359,50.052143,25.039848,240.160004
9/29/2015,25.997244,37.85136,38.824337,27.456964,46.89864,96.650246,177.228592,49.82095,24.732094,239.080002
9/30/2015,26.817621,37.833969,39.069687,27.893606,48.061489,98.875328,180.536041,50.434483,25.179733,244
10/1/2015,27.067499,37.355721,39.383736,27.850798,47.569523,99.322281,181.044907,50.132168,24.862654,240.110001
10/2/2015,27.685135,37.251373,39.943138,27.944975,49.260124,101.061539,183.749283,50.478947,25.095802,242.410004
10/5/2015,28.229652,38.260052,40.198299,28.621338,50.297749,102.5093,187.019089,51.759369,25.953775,250.770004
10/6/2015,27.921883,38.312225,39.894066,28.518597,50.37825,102.023483,186.378311,51.812717,25.935123,251.919998
10/7/2015,28.267532,38.624924,39.61927,28.761753,50.637661,102.635605,187.904861,52.088375,26.326811,255.289993
10/8/2015,28.873606,38.959648,38.824337,29.004911,51.576881,103.043716,189.601028,52.355129,26.578608,258.329987
10/9/2015,28.641596,38.897984,38.873405,28.779119,51.684216,103.510094,189.714081,52.292881,26.336136,258.140015
10/12/2015,28.537426,39.021301,39.776295,28.918068,51.693161,103.762726,189.893143,52.346233,26.429396,257.940002
10/13/2015,28.485338,39.074146,39.432808,28.848593,51.442707,103.092285,188.696411,51.830509,26.289507,256.040009
10/14/2015,28.381172,38.748238,38.775265,28.892019,52.444546,102.927109,187.791809,51.625992,26.112312,255.309998
10/15/2015,28.887806,39.34721,39.197266,29.083071,53.00808,104.617783,190.675232,52.532963,26.774446,258.019989
10/16/2015,29.034592,39.373638,39.786114,29.378326,53.589512,105.055023,191.54216,52.62188,26.811752,259.220001
10/19/2015,29.148228,39.373638,40.443649,29.204645,52.864964,105.657455,191.636368,52.461826,26.867704,258.690002
10/20/2015,29.143494,39.849289,39.943138,29.308851,52.775509,105.113335,191.391418,53.039795,27.315348,260.179993
10/21/2015,28.93516,39.514568,39.472065,29.178589,52.74868,104.472038,190.204086,52.604095,27.007597,257.190002
10/22/2015,29.214518,40.421844,39.687969,29.491217,54.054646,106.599953,193.370239,53.706684,27.595123,263.890015
10/23/2015,29.347097,40.659664,40.502537,29.300173,54.322994,109.582924,195.546951,54.160168,27.912205,267.040009
10/26/2015,29.441799,40.835838,40.610493,29.230696,52.963352,109.650948,195.047516,54.106815,27.790966,264.399994
10/27/2015,29.138762,40.668472,38.294376,28.839911,53.02597,109.874405,194.651749,53.46661,27.408606,263.549988
10/28/2015,29.328156,40.94154,38.578987,29.02228,53.911526,110.787781,196.88501,53.928978,28.042759,267.399994
10/29/2015,29.858469,40.871071,36.783016,29.135172,53.670013,110.612869,196.837891,53.848957,27.753664,263.170013
10/30/2015,29.650131,41.293873,37.18539,29.100435,53.151207,110.11734,195.933273,53.946762,27.856249,262.140015
11/2/2015,29.706951,41.205788,37.577953,29.187277,54.242493,111.361046,198.251358,54.16906,28.350513,263.359985
11/3/2015,29.621723,40.915112,37.941071,29.204645,54.448227,111.749718,198.826172,54.026787,28.313213,263
11/4/2015,29.100882,40.642048,38.137352,29.074383,53.902584,111.759422,198.241959,53.697788,28.126696,261.660004
11/5/2015,29.266605,40.694897,38.706566,28.952805,45.682129,111.458206,198.025223,53.6889,27.977482,261.570007
11/6/2015,29.171906,40.324947,38.382706,28.796492,47.784199,111.53595,197.92157,53.137604,27.977482,261.350006
11/9/2015,29.048794,39.902138,37.842934,28.518597,47.354843,110.350533,196.074646,52.612988,27.762985,258.279999
11/10/2015,29.152964,39.725975,36.341381,28.47518,46.755531,110.068756,196.526932,52.835278,27.576469,256.320007
11/11/2015,29.143494,39.919758,36.704506,28.588072,47.274334,109.932732,195.754242,53.137604,27.427258,255.630005
11/12/2015,29.115088,39.488152,37.263905,28.38834,47.032818,108.863907,193.021561,52.648556,27.194115,254.320007
11/13/2015,28.518482,38.959648,37.999958,28.05834,46.460342,106.726273,190.854248,52.017235,26.932991,246.070007
11/16/2015,29.048794,39.67313,37.16576,28.692284,47.202782,108.261482,193.756561,52.977558,27.333998,249.580002
11/17/2015,28.94463,39.708359,37.440559,28.883326,47.390621,108.329498,193.615189,53.208744,27.408606,250.020004
11/18/2015,29.621723,39.97261,36.625992,29.126486,42.936005,110.408836,196.687119,53.528843,27.772314,251.919998
11/19/2015,29.650131,40.307327,37.028366,29.195957,43.284859,110.486572,196.517532,53.706684,27.772314,253.300003
11/20/2015,29.782709,39.981419,37.725163,29.230696,44.385101,111.234749,197.233673,53.608875,27.679056,255.110001
11/23/2015,29.418119,39.629078,37.322788,29.057014,43.803677,110.914093,197.007523,53.208744,27.632425,253.759995
11/24/2015,29.19558,39.805252,37.676094,28.996222,44.197258,110.816925,197.271347,53.102039,27.753664,253.460007
11/25/2015,29.072472,39.567417,36.282501,29.04833,43.919964,110.914093,197.243103,53.084255,27.669729,253
11/27/2015,29.162434,39.840485,36.889999,29.152536,43.847694,111.069542,197.469254,53.270981,27.772314,253.429993
